"idGame","slugTeam","lineup","lineupStint","initialScoreTeam","initialScoreOpp","finalScoreTeam","finalScoreOpp","initialTime","finalTime","totalScoreTeam","totalScoreOpp","netScoreTeam","totalTime"
"41400103","BKN","Alan Anderson, Brook Lopez, Jarrett Jack, Joe Johnson, Thaddeus Young",11,47,40,47,40,1436,1436,0,0,0,0
"41400103","ATL","Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap",12,35,43,38,43,1263,1328,3,0,3,65
"41400103","BKN","Alan Anderson, Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Joe Johnson",12,47,40,47,40,1436,1440,0,0,0,4
"41400103","ATL","Al Horford, Jeff Teague, Kent Bazemore, Kyle Korver, Paul Millsap",13,38,43,40,45,1328,1397,2,2,0,69
"41400103","BKN","Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young",13,47,40,54,51,1440,1745,7,11,-4,305
"41400103","ATL","Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Paul Millsap",14,40,45,40,45,1397,1397,0,0,0,0
"41400103","BKN","Alan Anderson, Bojan Bogdanovic, Brook Lopez, Deron Williams, Thaddeus Young",14,54,51,58,56,1745,1885,4,5,-1,140
"41400103","ATL","Al Horford, Dennis Schroder, Kent Bazemore, Paul Millsap, Shelvin Mack",15,40,45,40,47,1397,1414,0,2,-2,17
"41400103","BKN","Alan Anderson, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young",15,58,56,58,60,1885,1920,0,4,-4,35
"41400103","ATL","Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Paul Millsap",16,40,47,40,47,1414,1436,0,0,0,22
"41400103","BKN","Alan Anderson, Brook Lopez, Jarrett Jack, Joe Johnson, Thaddeus Young",16,58,60,58,60,1920,1975,0,0,0,55
"41400103","ATL","Al Horford, Dennis Schroder, Kent Bazemore, Paul Millsap, Pero Antic",17,40,47,40,47,1436,1440,0,0,0,4
"41400103","BKN","Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Joe Johnson, Thaddeus Young",17,58,60,74,62,1975,2301,16,2,14,326
"41400103","ATL","Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap",18,40,47,51,54,1440,1745,11,7,4,305
"41400103","BKN","Alan Anderson, Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Joe Johnson",18,74,62,76,66,2301,2482,2,4,-2,181
"41400103","ATL","Al Horford, Jeff Teague, Kent Bazemore, Kyle Korver, Paul Millsap",19,51,54,54,58,1745,1811,3,4,-1,66
"41400103","BKN","Alan Anderson, Brook Lopez, Jarrett Jack, Joe Johnson, Thaddeus Young",19,76,66,78,68,2482,2565,2,2,0,83
"41400103","ATL","Al Horford, DeMarre Carroll, Jeff Teague, Kent Bazemore, Paul Millsap",20,54,58,54,58,1811,1811,0,0,0,0
"41400103","BKN","Alan Anderson, Jarrett Jack, Joe Johnson, Mason Plumlee, Thaddeus Young",20,78,68,78,69,2565,2571,0,1,-1,6
"41400103","ATL","DeMarre Carroll, Jeff Teague, Kent Bazemore, Paul Millsap, Pero Antic",21,54,58,56,58,1811,1885,2,0,2,74
"41400103","BKN","Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Thaddeus Young",21,78,69,81,70,2571,2609,3,1,2,38
"41400103","ATL","DeMarre Carroll, Dennis Schroder, Kent Bazemore, Paul Millsap, Pero Antic",22,56,58,62,58,1885,1982,6,0,6,97
"41400103","BKN","Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Joe Johnson, Thaddeus Young",22,81,70,87,75,2609,2788,6,5,1,179
"41400103","ATL","Dennis Schroder, Kent Bazemore, Kyle Korver, Paul Millsap, Pero Antic",23,62,58,62,67,1982,2160,0,9,-9,178
"41400103","BKN","Alan Anderson, Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Thaddeus Young",23,87,75,91,83,2788,2880,4,8,-4,92
"41400103","ATL","Al Horford, DeMarre Carroll, Dennis Schroder, Kyle Korver, Mike Scott",24,62,67,62,74,2160,2301,0,7,-7,141
"41400103","ATL","Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Scott",25,62,74,66,76,2301,2482,4,2,2,181
"41400103","ATL","Al Horford, DeMarre Carroll, Dennis Schroder, Kyle Korver, Mike Scott",26,66,76,66,76,2482,2482,0,0,0,0
"41400103","ATL","Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Mike Scott",27,66,76,66,76,2482,2482,0,0,0,0
"41400103","ATL","Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap",28,66,76,68,78,2482,2565,2,2,0,83
"41400103","ATL","DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap, Pero Antic",29,68,78,83,91,2565,2880,15,13,2,315
"41400104","ATL","Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Paul Millsap",0,0,0,18,14,0,434,18,14,4,434
"41400104","BKN","Bojan Bogdanovic, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young",0,0,0,16,21,0,537,16,21,-5,537
