"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Charlie Villanueva","41400155","DAL",2,565
"Courtney Lee","41400173","MEM",2,2008
"Courtney Lee","41400175","MEM",2,2074
"David Lee","41400221","GSW",2,215
"David Lee","41400315","GSW",2,19
"David Lee","41400406","GSW",2,73
"DeAndre Jordan","41400237","LAC",2,2344
"DeMarre Carroll","41400104","ATL",2,2623
"DeMarre Carroll","41400201","ATL",2,2296
"Dirk Nowitzki","41400153","DAL",2,2153
"Doug McDermott","41400216","CHI",2,136
"Draymond Green","41400222","GSW",2,2264
"Drew Gooden","41400133","WAS",2,1108
"E'Twaun Moore","41400216","CHI",2,136
"Elton Brand","41400106","ATL",2,218
"Hedo Turkoglu","41400234","LAC",2,518
"Iman Shumpert","41400301","CLE",2,2059
"James Michael McAdoo","41400313","GSW",2,211
"Jared Dudley","41400122","MIL",2,1022
"Jarrett Jack","41400101","BKN",2,988
"Jeff Ayres","41400161","SAS",2,196
"Jeff Teague","41400101","ATL",2,1742
"Jeff Teague","41400301","ATL",2,2317
"JJ Redick","41400164","LAC",2,2219
"Joey Dorsey","41400154","HOU",2,96
"John Jenkins","41400106","ATL",2,218
"Jonas Jerebko","41400112","BOS",2,244
"Jonas Jerebko","41400113","BOS",2,1511
"Jonas Valanciunas","41400133","TOR",2,1500
"Jordan Adams","41400224","MEM",2,116
"Justin Holiday","41400313","GSW",2,211
"Kent Bazemore","41400202","ATL",2,1049
"Kevin Love","41400112","CLE",2,1774
"Khris Middleton","41400124","MIL",2,2781
"Kirk Hinrich","41400126","CHI",2,1213
"Kirk Hinrich","41400214","CHI",2,404
"Klay Thompson","41400406","GSW",2,1480
"Kostas Papanikolaou","41400154","HOU",2,96
"Kyle Korver","41400102","ATL",2,2175
"Kyrie Irving","41400301","CLE",2,1639
"LeBron James","41400113","CLE",2,2518
"Marcin Gortat","41400131","WAS",2,1566
"Matt Bonner","41400161","SAS",2,253
"Nazr Mohammed","41400216","CHI",2,136
"Nick Johnson","41400312","HOU",2,171
"Nikola Mirotic","41400121","CHI",2,809
"Nikola Mirotic","41400124","CHI",2,1203
"Otto Porter Jr.","41400131","WAS",2,2010
"Otto Porter Jr.","41400203","WAS",2,2392
"Pablo Prigioni","41400155","HOU",2,1334
"Pablo Prigioni","41400232","HOU",2,1192
"Pablo Prigioni","41400235","HOU",2,1074
"Patty Mills","41400165","SAS",2,875
"Paul Millsap","41400104","ATL",2,2804
"Quincy Pondexter","41400142","NOP",2,1908
"Ramon Sessions","41400132","WAS",2,894
"Ramon Sessions","41400206","WAS",2,531
"Shaun Livingston","41400401","GSW",2,933
"Spencer Hawes","41400166","LAC",2,16
"Steve Blake","41400175","POR",2,383
"Thaddeus Young","41400102","BKN",2,1425
"Timofey Mozgov","41400213","CLE",2,1336
"Timofey Mozgov","41400302","CLE",2,1509
"Tony Parker","41400165","SAS",2,2005
"Trevor Ariza","41400312","HOU",2,2336
"Tristan Thompson","41400111","CLE",2,1537
"Zach Randolph","41400174","MEM",2,2157
"Aaron Brooks","41400122","CHI",1,595
"Aaron Brooks","41400125","CHI",1,333
"Al Horford","41400102","ATL",1,2178
"Al Horford","41400205","ATL",1,2230
"Avery Bradley","41400114","BOS",1,2427
"Bojan Bogdanovic","41400104","BKN",1,2635
"Bradley Beal","41400133","WAS",1,2520
"Chris Kaman","41400175","POR",1,327
"DeAndre Jordan","41400166","LAC",1,2169
"Dennis Schroder","41400201","ATL",1,849
"Drew Gooden","41400132","WAS",1,1088
"E'Twaun Moore","41400212","CHI",1,118
"Garrett Temple","41400206","WAS",1,12
"Glen Davis","41400161","LAC",1,701
"Greg Smith","41400155","DAL",1,42
"Harrison Barnes","41400312","GSW",1,1679
"Hedo Turkoglu","41400166","LAC",1,251
"Iman Shumpert","41400111","CLE",1,1941
"James Jones","41400113","CLE",1,254
"James Jones","41400216","CLE",1,619
"James Jones","41400405","CLE",1,1067
"Jeff Green","41400175","MEM",1,1393
"Joe Harris","41400304","CLE",1,360
"Joey Dorsey","41400233","HOU",1,174
"Jonas Jerebko","41400111","BOS",1,1113
"Jonas Jerebko","41400114","BOS",1,1204
"Kirk Hinrich","41400212","CHI",1,738
"Kostas Papanikolaou","41400233","HOU",1,174
"Leandro Barbosa","41400402","GSW",1,351
"Leandro Barbosa","41400405","GSW",1,1023
"LeBron James","41400213","CLE",1,2619
"Lou Williams","41400131","TOR",1,1947
"Marc Gasol","41400174","MEM",1,2472
"Marc Gasol","41400222","MEM",1,1869
"Mason Plumlee","41400104","BKN",1,231
"Matt Barnes","41400162","LAC",1,2158
"Matt Bonner","41400163","SAS",1,938
"Matt Bonner","41400164","SAS",1,345
"Matthew Dellavedova","41400213","CLE",1,957
"Nick Calathes","41400172","MEM",1,47
"Nick Johnson","41400233","HOU",1,174
"Pablo Prigioni","41400152","HOU",1,1451
"Paul Millsap","41400303","ATL",1,2744
"Paul Pierce","41400133","WAS",1,1640
"Phil Pressey","41400114","BOS",1,263
"Ryan Anderson","41400141","NOP",1,1246
"Stephen Curry","41400315","GSW",1,2508
"Terrence Jones","41400236","HOU",1,1316
"Terrence Ross","41400133","TOR",1,1782
"Thaddeus Young","41400104","BKN",1,2316
"Tim Frazier","41400175","POR",1,24
"Timofey Mozgov","41400216","CLE",1,1547
"Timofey Mozgov","41400403","CLE",1,1923
"Trevor Ariza","41400311","HOU",1,2040
"Tristan Thompson","41400213","CLE",1,2476
"Tyler Zeller","41400113","BOS",1,1709
"Vince Carter","41400171","MEM",1,858
"Zach Randolph","41400223","MEM",1,2229
"Andre Iguodala","41400142","GSW",0,1818
"Andre Iguodala","41400144","GSW",0,1464
"Andrew Bogut","41400313","GSW",0,1227
"Andrew Bogut","41400404","GSW",0,166
"Avery Bradley","41400113","BOS",0,1960
"Beno Udrih","41400222","MEM",0,1235
"Beno Udrih","41400224","MEM",0,1036
"Blake Griffin","41400167","LAC",0,2425
"Bradley Beal","41400204","WAS",0,2659
"Brandon Rush","41400224","GSW",0,102
"Brendan Haywood","41400304","CLE",0,121
"Corey Brewer","41400151","HOU",0,1432
"Corey Brewer","41400235","HOU",0,1464
"Courtney Lee","41400174","MEM",0,2226
"Dahntay Jones","41400161","LAC",0,20
"Dahntay Jones","41400231","LAC",0,4
"Dahntay Jones","41400237","LAC",0,39
"DeAndre Jordan","41400235","LAC",0,1453
"DeMarre Carroll","41400206","ATL",0,2235
"Dennis Schroder","41400102","ATL",0,1142
"Dwight Powell","41400155","DAL",0,42
"Evan Turner","41400113","BOS",0,1984
"Festus Ezeli","41400224","GSW",0,92
"Festus Ezeli","41400225","GSW",0,374
"Giannis Antetokounmpo","41400123","MIL",0,3077
"Greivis Vasquez","41400131","TOR",0,1864
"Hedo Turkoglu","41400167","LAC",0,158
"Iman Shumpert","41400215","CLE",0,2512
"Jamal Crawford","41400232","LAC",0,2157
"James Michael McAdoo","41400225","GSW",0,164
"JaMychal Green","41400171","MEM",0,83
"JaMychal Green","41400225","MEM",0,164
"JaMychal Green","41400226","MEM",0,22
"Jared Sullinger","41400111","BOS",0,818
"Jeff Ayres","41400163","SAS",0,475
"Joakim Noah","41400122","CHI",0,1939
"Joe Harris","41400406","CLE",0,10
"Joey Dorsey","41400235","HOU",0,105
"Jon Leuer","41400171","MEM",0,83
"Jon Leuer","41400225","MEM",0,164
"Jonas Valanciunas","41400132","TOR",0,1757
"Jordan Adams","41400171","MEM",0,83
"JR Smith","41400403","CLE",0,1905
"Justin Holiday","41400225","GSW",0,164
"Justin Holiday","41400404","GSW",0,128
"Kelly Olynyk","41400113","BOS",0,160
"Kendrick Perkins","41400215","CLE",0,91
"Kent Bazemore","41400301","ATL",0,958
"Kosta Koufos","41400175","MEM",0,563
"Kostas Papanikolaou","41400235","HOU",0,105
"Kostas Papanikolaou","41400237","HOU",0,18
"Kyle Korver","41400104","ATL",0,2726
"Kyle Korver","41400203","ATL",0,2243
"Kyle Lowry","41400133","TOR",0,2265
"Leandro Barbosa","41400225","GSW",0,164
"LeBron James","41400402","CLE",0,3020
"Lester Hudson","41400163","LAC",0,475
"Lester Hudson","41400237","LAC",0,18
"Marcin Gortat","41400201","WAS",0,2252
"Marreese Speights","41400222","GSW",0,286
"Marreese Speights","41400404","GSW",0,128
"Mason Plumlee","41400101","BKN",0,721
"Matt Barnes","41400165","LAC",0,1679
"Matt Bonner","41400167","SAS",0,1
"Matthew Dellavedova","41400113","CLE",0,613
"Mike Conley","41400223","MEM",0,1945
"Mike Miller","41400212","CLE",0,781
"Mike Miller","41400406","CLE",0,10
"Mike Muscala","41400202","ATL",0,251
"Nene","41400204","WAS",0,1848
"Nick Calathes","41400222","MEM",0,0
"Nick Calathes","41400226","MEM",0,51
"Nick Johnson","41400235","HOU",0,105
"Nick Johnson","41400237","HOU",0,18
"Nikola Mirotic","41400216","CHI",0,785
"Pablo Prigioni","41400231","HOU",0,1207
"Pablo Prigioni","41400236","HOU",0,898
"Patrick Patterson","41400132","TOR",0,1515
"Paul Millsap","41400204","ATL",0,1641
"Paul Pierce","41400204","WAS",0,1970
"Pero Antic","41400103","ATL",0,1159
"Pero Antic","41400303","ATL",0,12
"Rasual Butler","41400131","WAS",0,7
"Russ Smith","41400225","MEM",0,164
"Shawn Marion","41400211","CLE",0,381
"Spencer Hawes","41400163","LAC",0,475
"Spencer Hawes","41400236","LAC",0,214
"Taj Gibson","41400125","CHI",0,880
"Tim Duncan","41400161","SAS",0,1813
"Tim Duncan","41400165","SAS",0,2310
"Tim Duncan","41400166","SAS",0,1907
"Tony Allen","41400175","MEM",0,1857
"Tony Snell","41400213","CHI",0,28
"Tristan Thompson","41400214","CLE",0,1819
"Tyler Hansbrough","41400133","TOR",0,691
"Will Bynum","41400203","WAS",0,777
"Zaza Pachulia","41400121","MIL",0,1329
"Aaron Brooks","41400214","CHI",-1,401
"Al-Farouq Aminu","41400153","DAL",-1,2059
"Alan Anderson","41400101","BKN",-1,932
"Allen Crabbe","41400171","POR",-1,920
"Amir Johnson","41400131","TOR",-1,2046
"Andrew Bogut","41400144","GSW",-1,1334
"Boris Diaw","41400166","SAS",-1,1669
"Bradley Beal","41400205","WAS",-1,2495
"Chris Kaman","41400173","POR",-1,1043
"Clint Capela","41400232","HOU",-1,197
"Clint Capela","41400236","HOU",-1,245
"Clint Capela","41400311","HOU",-1,779
"Corey Brewer","41400314","HOU",-1,1319
"Dahntay Jones","41400233","LAC",-1,187
"David Lee","41400222","GSW",-1,310
"Derrick Rose","41400214","CHI",-1,2479
"Doug McDermott","41400212","CHI",-1,72
"Dwight Howard","41400232","HOU",-1,2124
"Ekpe Udoh","41400232","LAC",-1,2
"Ekpe Udoh","41400233","LAC",-1,129
"Elton Brand","41400301","ATL",-1,0
"Festus Ezeli","41400142","GSW",-1,168
"Festus Ezeli","41400222","GSW",-1,304
"Giannis Antetokounmpo","41400122","MIL",-1,2272
"Glen Davis","41400163","LAC",-1,755
"Glen Davis","41400167","LAC",-1,653
"Hedo Turkoglu","41400233","LAC",-1,174
"Iman Shumpert","41400213","CLE",-1,2191
"Jamal Crawford","41400165","LAC",-1,1706
"James Harden","41400153","HOU",-1,2168
"James Jones","41400212","CLE",-1,1335
"James Michael McAdoo","41400404","GSW",-1,72
"Jared Dudley","41400121","MIL",-1,738
"Jeff Green","41400225","MEM",-1,1660
"Jerryd Bayless","41400125","MIL",-1,620
"Joe Harris","41400212","CLE",-1,118
"Joe Johnson","41400103","BKN",-1,2541
"Jonas Valanciunas","41400131","TOR",-1,1459
"Kendrick Perkins","41400112","CLE",-1,128
"Klay Thompson","41400402","GSW",-1,2751
"Klay Thompson","41400403","GSW",-1,2329
"Kosta Koufos","41400173","MEM",-1,946
"Kyrie Irving","41400216","CLE",-1,731
"Marc Gasol","41400223","MEM",-1,2148
"Marcin Gortat","41400132","WAS",-1,1662
"Marcin Gortat","41400202","WAS",-1,1927
"Marco Belinelli","41400164","SAS",-1,369
"Marreese Speights","41400223","GSW",-1,334
"Martell Webster","41400134","WAS",-1,252
"Mason Plumlee","41400105","BKN",-1,428
"Mike Conley","41400225","MEM",-1,1974
"Mike Scott","41400103","ATL",-1,699
"Mike Scott","41400201","ATL",-1,449
"Mike Scott","41400303","ATL",-1,1946
"Mirza Teletovic","41400106","BKN",-1,526
"Nick Calathes","41400173","MEM",-1,1591
"Nicolas Batum","41400173","POR",-1,2540
"Paul Millsap","41400103","ATL",-1,2070
"Ramon Sessions","41400204","WAS",-1,2025
"Shaun Livingston","41400144","GSW",-1,1044
"Shaun Livingston","41400221","GSW",-1,948
"Shaun Livingston","41400224","GSW",-1,933
"Taj Gibson","41400213","CHI",-1,1370
"Taj Gibson","41400214","CHI",-1,2020
"Taj Gibson","41400215","CHI",-1,1553
"Tony Parker","41400164","SAS",-1,1724
"Will Bynum","41400134","WAS",-1,252
"Amar'e Stoudemire","41400155","DAL",-2,682
"Andre Iguodala","41400222","GSW",-2,1606
"Andrew Bogut","41400143","GSW",-2,1553
"Brandon Rush","41400225","GSW",-2,132
"Charlie Villanueva","41400151","DAL",-2,107
"Charlie Villanueva","41400154","DAL",-2,727
"Clint Capela","41400155","HOU",-2,406
"Corey Brewer","41400231","HOU",-2,1445
"Dahntay Jones","41400162","LAC",-2,1
"Dahntay Jones","41400232","LAC",-2,6
"Dahntay Jones","41400235","LAC",-2,130
"Damian Lillard","41400173","POR",-2,2454
"DeMar DeRozan","41400131","TOR",-2,2575
"Dennis Schroder","41400105","ATL",-2,647
"Draymond Green","41400223","GSW",-2,2368
"Elton Brand","41400102","ATL",-2,13
"Gigi Datome","41400111","BOS",-2,39
"Harrison Barnes","41400406","GSW",-2,2127
"Hedo Turkoglu","41400232","LAC",-2,431
"Iman Shumpert","41400112","CLE",-2,1531
"Iman Shumpert","41400303","CLE",-2,2574
"Iman Shumpert","41400402","CLE",-2,2185
"Jae Crowder","41400112","BOS",-2,1781
"Jae Crowder","41400113","BOS",-2,1841
"James Jones","41400111","CLE",-2,884
"James Jones","41400112","CLE",-2,244
"James Michael McAdoo","41400224","GSW",-2,116
"Jeff Teague","41400102","ATL",-2,1867
"Jimmy Butler","41400213","CHI",-2,2659
"JJ Redick","41400232","LAC",-2,2769
"Joakim Noah","41400213","CHI",-2,1293
"Joe Harris","41400216","CLE",-2,136
"Joe Harris","41400404","CLE",-2,186
"Justin Holiday","41400224","GSW",-2,116
"Kendrick Perkins","41400114","CLE",-2,243
"Kendrick Perkins","41400216","CLE",-2,136
"Kendrick Perkins","41400404","CLE",-2,186
"Kevin Seraphin","41400202","WAS",-2,58
"Khris Middleton","41400121","MIL",-2,2068
"Kirk Hinrich","41400124","CHI",-2,38
"Kirk Hinrich","41400213","CHI",-2,1199
"Klay Thompson","41400311","GSW",-2,1978
"Kosta Koufos","41400171","MEM",-2,751
"Kostas Papanikolaou","41400313","HOU",-2,211
"Kyle Korver","41400201","ATL",-2,2254
"Leandro Barbosa","41400221","GSW",-2,840
"Leandro Barbosa","41400224","GSW",-2,116
"Leandro Barbosa","41400311","GSW",-2,482
"Leandro Barbosa","41400313","GSW",-2,603
"Lou Williams","41400132","TOR",-2,1599
"Manu Ginobili","41400162","SAS",-2,1323
"Manu Ginobili","41400167","SAS",-2,1099
"Matt Bonner","41400166","SAS",-2,96
"Matthew Dellavedova","41400303","CLE",-2,2700
"Mike Miller","41400216","CLE",-2,136
"Mike Miller","41400402","CLE",-2,377
"Mike Miller","41400404","CLE",-2,186
"Mirza Teletovic","41400102","BKN",-2,230
"Nene","41400205","WAS",-2,1714
"Paul Millsap","41400101","ATL",-2,1965
"Phil Pressey","41400111","BOS",-2,39
"Ryan Anderson","41400142","NOP",-2,562
"Shaun Livingston","41400143","GSW",-2,1212
"Shelvin Mack","41400103","ATL",-2,17
"Shelvin Mack","41400201","ATL",-2,121
"Stephen Curry","41400402","GSW",-2,2537
"Steve Blake","41400174","POR",-2,547
"Tiago Splitter","41400162","SAS",-2,1153
"Timofey Mozgov","41400215","CLE",-2,1381
"Tony Snell","41400125","CHI",-2,1458
"Trevor Ariza","41400232","HOU",-2,2692
"Tristan Thompson","41400215","CLE",-2,2336
"Tyreke Evans","41400144","NOP",-2,1991
"Vince Carter","41400226","MEM",-2,1554
"Zaza Pachulia","41400122","MIL",-2,1352
"Aaron Brooks","41400211","CHI",-3,545
"Aaron Brooks","41400216","CHI",-3,610
"Alan Anderson","41400105","BKN",-3,1924
"Alexis Ajinca","41400144","NOP",-3,139
"Amir Johnson","41400133","TOR",-3,1955
"Andrew Bogut","41400311","GSW",-3,976
"Anthony Davis","41400142","NOP",-3,2704
"Aron Baynes","41400163","SAS",-3,439
"Austin Rivers","41400232","LAC",-3,1523
"Beno Udrih","41400226","MEM",-3,500
"Bradley Beal","41400206","WAS",-3,2560
"Brook Lopez","41400104","BKN",-3,2560
"Clint Capela","41400233","HOU",-3,330
"Clint Capela","41400315","HOU",-3,191
"Cory Joseph","41400163","SAS",-3,459
"Danny Green","41400166","SAS",-3,1557
"Dennis Schroder","41400303","ATL",-3,208
"Ersan Ilyasova","41400124","MIL",-3,991
"Gigi Datome","41400113","BOS",-3,569
"Hedo Turkoglu","41400164","LAC",-3,83
"Hedo Turkoglu","41400231","LAC",-3,472
"Isaiah Thomas","41400112","BOS",-3,1802
"James Harden","41400311","HOU",-3,2510
"James Jones","41400114","CLE",-3,1377
"James Michael McAdoo","41400221","GSW",-3,35
"Jeff Green","41400173","MEM",-3,1572
"Jerryd Bayless","41400122","MIL",-3,909
"Joakim Noah","41400125","CHI",-3,1943
"Joel Freeland","41400172","POR",-3,256
"Joey Dorsey","41400152","HOU",-3,33
"Joey Dorsey","41400155","HOU",-3,41
"Josh Smith","41400232","HOU",-3,999
"JR Smith","41400214","CLE",-3,1597
"JR Smith","41400302","CLE",-3,1922
"Justin Holiday","41400221","GSW",-3,35
"Kawhi Leonard","41400164","SAS",-3,2396
"Kent Bazemore","41400101","ATL",-3,965
"Kevin Seraphin","41400134","WAS",-3,390
"Kosta Koufos","41400226","MEM",-3,864
"Kostas Papanikolaou","41400152","HOU",-3,33
"Kostas Papanikolaou","41400155","HOU",-3,41
"Kyrie Irving","41400113","CLE",-3,2390
"LeBron James","41400303","CLE",-3,2806
"LeBron James","41400401","CLE",-3,2746
"LeBron James","41400406","CLE",-3,2803
"Lester Hudson","41400231","LAC",-3,238
"Marcin Gortat","41400204","WAS",-3,1870
"Marco Belinelli","41400163","SAS",-3,937
"Mike Muscala","41400106","ATL",-3,350
"Mike Muscala","41400204","ATL",-3,832
"Mike Scott","41400106","ATL",-3,1047
"Nene","41400133","WAS",-3,1389
"Nene","41400201","WAS",-3,1045
"Nick Calathes","41400221","MEM",-3,1239
"Nick Johnson","41400152","HOU",-3,33
"Nick Johnson","41400155","HOU",-3,41
"Nikola Mirotic","41400211","CHI",-3,145
"Norris Cole","41400142","NOP",-3,1673
"O.J. Mayo","41400121","MIL",-3,1421
"Otto Porter Jr.","41400204","WAS",-3,1820
"Pau Gasol","41400213","CHI",-3,1309
"Paul Millsap","41400201","ATL",-3,2330
"Rasual Butler","41400134","WAS",-3,441
"Shaun Livingston","41400402","GSW",-3,815
"Shelvin Mack","41400105","ATL",-3,29
"Spencer Hawes","41400237","LAC",-3,108
"Tristan Thompson","41400112","CLE",-3,1581
"Aaron Brooks","41400212","CHI",-4,1184
"Andrew Bogut","41400223","GSW",-4,1309
"Andrew Bogut","41400402","GSW",-4,1512
"Anthony Davis","41400141","NOP",-4,2405
"Austin Rivers","41400163","LAC",-4,1338
"Bojan Bogdanovic","41400105","BKN",-4,1756
"Bradley Beal","41400203","WAS",-4,2354
"Clint Capela","41400151","HOU",-4,971
"Clint Capela","41400314","HOU",-4,247
"Cory Joseph","41400162","SAS",-4,59
"Dahntay Jones","41400166","LAC",-4,10
"Danny Green","41400165","SAS",-4,2063
"Darius Morris","41400106","BKN",-4,280
"DeAndre Jordan","41400165","LAC",-4,2208
"DeAndre Jordan","41400236","LAC",-4,2513
"Draymond Green","41400402","GSW",-4,2604
"Drew Gooden","41400205","WAS",-4,716
"Dwight Howard","41400311","HOU",-4,1570
"Earl Clark","41400106","BKN",-4,280
"Festus Ezeli","41400141","GSW",-4,194
"Festus Ezeli","41400311","GSW",-4,676
"Giannis Antetokounmpo","41400125","MIL",-4,2262
"Glen Davis","41400165","LAC",-4,636
"Glen Davis","41400166","LAC",-4,577
"Harrison Barnes","41400142","GSW",-4,1318
"Hedo Turkoglu","41400235","LAC",-4,223
"Iman Shumpert","41400403","CLE",-4,1920
"James Harden","41400315","HOU",-4,2595
"James Jones","41400214","CLE",-4,571
"Jerome Jordan","41400106","BKN",-4,280
"JJ Redick","41400165","LAC",-4,2501
"Joe Harris","41400302","CLE",-4,130
"Joe Johnson","41400101","BKN",-4,2510
"Joe Johnson","41400105","BKN",-4,2646
"Josh Smith","41400237","HOU",-4,1342
"Josh Smith","41400315","HOU",-4,1240
"JR Smith","41400213","CLE",-4,1602
"Kendrick Perkins","41400214","CLE",-4,103
"Kris Humphries","41400134","WAS",-4,314
"Kyrie Irving","41400215","CLE",-4,2365
"LeBron James","41400215","CLE",-4,2456
"Lester Hudson","41400233","LAC",-4,360
"Lester Hudson","41400235","LAC",-4,223
"Markel Brown","41400106","BKN",-4,280
"Marreese Speights","41400143","GSW",-4,638
"Monta Ellis","41400155","DAL",-4,2533
"Nick Calathes","41400171","MEM",-4,182
"Pablo Prigioni","41400315","HOU",-4,425
"Paul Millsap","41400203","ATL",-4,1377
"Paul Millsap","41400302","ATL",-4,1620
"Paul Pierce","41400201","WAS",-4,1877
"Quincy Pondexter","41400141","NOP",-4,2213
"Quincy Pondexter","41400144","NOP",-4,1259
"Shaun Livingston","41400223","GSW",-4,532
"Taj Gibson","41400122","CHI",-4,660
"Terrence Jones","41400314","HOU",-4,1413
"Tiago Splitter","41400164","SAS",-4,1100
"Timofey Mozgov","41400301","CLE",-4,1420
"Timofey Mozgov","41400405","CLE",-4,559
"Tyler Zeller","41400111","BOS",-4,927
"Vince Carter","41400174","MEM",-4,503
"Al Horford","41400104","ATL",-5,1873
"Alan Anderson","41400103","BKN",-5,1199
"Austin Rivers","41400161","LAC",-5,771
"Blake Griffin","41400165","LAC",-5,2488
"Bojan Bogdanovic","41400102","BKN",-5,2020
"Brook Lopez","41400101","BKN",-5,2157
"Brook Lopez","41400102","BKN",-5,2367
"Chris Paul","41400162","LAC",-5,2597
"Clint Capela","41400312","HOU",-5,469
"Corey Brewer","41400311","HOU",-5,1785
"Dahntay Jones","41400167","LAC",-5,24
"Danny Green","41400164","SAS",-5,1692
"DeAndre Jordan","41400164","LAC",-5,1926
"DeAndre Jordan","41400167","LAC",-5,2066
"DeMarre Carroll","41400205","ATL",-5,2178
"DeMarre Carroll","41400301","ATL",-5,2074
"Drew Gooden","41400204","WAS",-5,1126
"Evan Turner","41400114","BOS",-5,1026
"Gerald Wallace","41400114","BOS",-5,221
"Harrison Barnes","41400223","GSW",-5,2447
"J.J. Barea","41400152","DAL",-5,2011
"Jae Crowder","41400111","BOS",-5,1376
"Jamal Crawford","41400162","LAC",-5,1274
"James Jones","41400403","CLE",-5,615
"Jared Dudley","41400125","MIL",-5,778
"Jared Sullinger","41400113","BOS",-5,993
"Jason Terry","41400237","HOU",-5,1645
"Jason Terry","41400315","HOU",-5,2349
"JJ Redick","41400162","LAC",-5,2843
"Joey Dorsey","41400234","HOU",-5,352
"John Jenkins","41400304","ATL",-5,720
"John Wall","41400206","WAS",-5,2669
"Josh Smith","41400234","HOU",-5,840
"Josh Smith","41400311","HOU",-5,1624
"Kent Bazemore","41400105","ATL",-5,775
"Kirk Hinrich","41400123","CHI",-5,379
"Kostas Papanikolaou","41400234","HOU",-5,576
"Leandro Barbosa","41400142","GSW",-5,922
"Manu Ginobili","41400161","SAS",-5,1154
"Marreese Speights","41400141","GSW",-5,40
"Matt Barnes","41400235","LAC",-5,1362
"Matthew Dellavedova","41400214","CLE",-5,1010
"Matthew Dellavedova","41400406","CLE",-5,1521
"Mike Muscala","41400206","ATL",-5,720
"Mike Muscala","41400304","ATL",-5,720
"Nick Johnson","41400234","HOU",-5,966
"Nicolas Batum","41400175","POR",-5,2598
"Omer Asik","41400142","NOP",-5,1430
"Omer Asik","41400144","NOP",-5,810
"Patrick Patterson","41400131","TOR",-5,1929
"Pau Gasol","41400216","CHI",-5,1412
"Shaun Livingston","41400405","GSW",-5,1276
"Spencer Hawes","41400161","LAC",-5,152
"Steve Blake","41400173","POR",-5,526
"Terrence Jones","41400311","HOU",-5,1557
"Timofey Mozgov","41400404","CLE",-5,2010
"Tristan Thompson","41400114","CLE",-5,1296
"Tristan Thompson","41400303","CLE",-5,2554
"Tyler Zeller","41400112","BOS",-5,1822
"Vince Carter","41400224","MEM",-5,1455
"Aaron Brooks","41400213","CHI",-6,557
"Andrew Bogut","41400401","GSW",-6,1709
"Avery Bradley","41400111","BOS",-6,1886
"Brandon Bass","41400114","BOS",-6,1298
"Chris Paul","41400237","LAC",-6,2698
"Clint Capela","41400153","HOU",-6,368
"Clint Capela","41400237","HOU",-6,341
"DeMar DeRozan","41400133","TOR",-6,2486
"Dennis Schroder","41400101","ATL",-6,1461
"Dennis Schroder","41400106","ATL",-6,1253
"Dirk Nowitzki","41400151","DAL",-6,2054
"Ersan Ilyasova","41400122","MIL",-6,1424
"Festus Ezeli","41400314","GSW",-6,612
"Festus Ezeli","41400405","GSW",-6,192
"Harrison Barnes","41400222","GSW",-6,2098
"Hedo Turkoglu","41400161","LAC",-6,190
"James Jones","41400302","CLE",-6,1358
"Jeff Green","41400221","MEM",-6,1624
"Jeff Green","41400222","MEM",-6,1573
"Jimmy Butler","41400214","CHI",-6,2725
"JJ Redick","41400237","LAC",-6,2463
"John Wall","41400201","WAS",-6,2330
"Jon Leuer","41400174","MEM",-6,138
"JR Smith","41400405","CLE",-6,2142
"Kawhi Leonard","41400167","SAS",-6,1999
"Kelly Olynyk","41400114","BOS",-6,668
"Kendrick Perkins","41400212","CLE",-6,746
"Kent Bazemore","41400103","ATL",-6,1147
"Kevin Seraphin","41400131","WAS",-6,992
"Kirk Hinrich","41400211","CHI",-6,903
"Klay Thompson","41400141","GSW",-6,2197
"Manu Ginobili","41400166","SAS",-6,857
"Markel Brown","41400101","BKN",-6,335
"Marreese Speights","41400144","GSW",-6,256
"Michael Carter-Williams","41400122","MIL",-6,1971
"Mike Dunleavy","41400216","CHI",-6,1844
"Monta Ellis","41400153","DAL",-6,2352
"Nicolas Batum","41400172","POR",-6,2550
"Pablo Prigioni","41400151","HOU",-6,1260
"Pablo Prigioni","41400313","HOU",-6,499
"Paul Pierce","41400203","WAS",-6,1535
"Ryan Anderson","41400144","NOP",-6,2070
"Shaun Livingston","41400403","GSW",-6,792
"Shawn Marion","41400302","CLE",-6,383
"Stephen Curry","41400223","GSW",-6,2373
"Stephen Curry","41400403","GSW",-6,2626
"Tiago Splitter","41400166","SAS",-6,1676
"Timofey Mozgov","41400406","CLE",-6,1951
"Tony Snell","41400121","CHI",-6,871
"Tristan Thompson","41400401","CLE",-6,2829
"Tyler Hansbrough","41400131","TOR",-6,753
"Will Bynum","41400204","WAS",-6,858
"Zach Randolph","41400226","MEM",-6,1971
"Al Horford","41400203","ATL",-7,1660
"Al Horford","41400304","ATL",-7,1730
"Austin Rivers","41400167","LAC",-7,741
"Blake Griffin","41400232","LAC",-7,2479
"Bojan Bogdanovic","41400101","BKN",-7,1920
"Boris Diaw","41400162","SAS",-7,2234
"Brook Lopez","41400105","BKN",-7,2331
"CJ McCollum","41400171","POR",-7,2217
"Damian Lillard","41400175","POR",-7,2529
"David Lee","41400311","GSW",-7,264
"David Lee","41400405","GSW",-7,541
"Deron Williams","41400101","BKN",-7,1968
"Derrick Rose","41400125","CHI",-7,2547
